corporate_number,name,location,postal_code,status,update_date,founded_year,都道府県,longitude,latitude
4290001086361,株式会社Ｒｅｊｏｉｎｔ,福岡県福岡市東区若宮５丁目２番１号,8130036.0,,2019-09-12 00:00:00+09:00,2019,福岡県,130.444717,33.643887
4290001088770,株式会社九州ＧＭＣ,福岡県福岡市中央区今川１丁目２４番１１−３０３号,8100054.0,,2020-05-22 00:00:00+09:00,2020,福岡県,130.37146,33.585457
4290001090669,筑後川ビジネス株式会社,福岡県久留米市小頭町１２番地１,8300045.0,,2020-10-22 00:00:00+09:00,2020,福岡県,130.512161,33.310608
4290001093424,ＴＡＩＣＡＮ株式会社,福岡県久留米市城島町浮島３８４番１,8300221.0,,2021-06-03 00:00:00+09:00,2021,福岡県,130.39534,33.252991
4290001094546,株式会社ミラクルホールディングス,福岡県福岡市中央区赤坂１丁目１０番２２号ベスト赤坂門ビル５Ｆ,8100042.0,,2021-09-07 00:00:00+09:00,2021,福岡県,130.390656,33.588554
4290001094620,株式会社Ｓｔｅｍ,福岡県福岡市早良区田村２丁目１０−２６,8140175.0,,2021-09-15 00:00:00+09:00,2021,福岡県,130.329315,33.546364
4290001095321,モード株式会社,福岡県福岡市城南区神松寺２丁目１８−８−３０４,8140121.0,,2021-11-11 00:00:00+09:00,2021,福岡県,130.375626,33.553036
4290001096476,エムディーエックス株式会社,福岡県福岡市博多区下川端町２番１号,8120027.0,,2022-02-18 00:00:00+09:00,2022,福岡県,130.406479,33.595692
4290001098258,株式会社アスカ,福岡県那珂川市片縄西５丁目１４番２６号,8111202.0,,2022-07-13 00:00:00+09:00,2022,福岡県,130.409912,33.521439
4290001099479,株式会社ＳＧＣ,福岡県久留米市津福今町４１９番地３,8300061.0,,2022-11-07 00:00:00+09:00,2022,福岡県,130.502594,33.294884
4290001099875,株式会社ＡＸＩＡ,福岡県福岡市中央区天神１丁目１番１号アクロス福岡１Ｆ,8100001.0,,2022-12-13 00:00:00+09:00,2022,福岡県,130.403717,33.589542
4290003013149,合同会社ふくみどり,福岡県福岡市南区大橋１丁目３番１８号,8150033.0,,2022-11-07 00:00:00+09:00,2022,福岡県,130.427429,33.558918
4290005017404,弁護士法人いかり法律事務所,福岡県福岡市中央区高砂１丁目２４番２０号,8100011.0,,2019-08-20 00:00:00+09:00,2019,福岡県,130.404358,33.581779
4290801026129,株式会社コネクトルーム,福岡県北九州市小倉北区大手町７番３８号大手町ビル２Ｆ,8030814.0,,2020-03-12 00:00:00+09:00,2019,福岡県,130.872559,33.878452
4290801027003,資源循環システムズ株式会社,福岡県北九州市八幡東区平野１丁目１番１号,8050062.0,,2020-12-09 00:00:00+09:00,2020,福岡県,130.793915,33.862373
4290801028653,株式会社ＧＲＧ,福岡県行橋市南大橋４丁目２番３１号,8240032.0,,2022-06-21 00:00:00+09:00,2022,福岡県,130.977066,33.722935
5290001084760,ジャパンエレベーターサービス九州株式会社,福岡県福岡市博多区博多駅東１丁目１８番２５号,8120013.0,,2019-04-10 00:00:00+09:00,2019,福岡県,130.425613,33.590031
5290001084967,株式会社アールティー,福岡県福岡市早良区祖原２９番１９号１Ｆ,8140005.0,,2022-03-07 00:00:00+09:00,2019,福岡県,130.355972,33.579918
5290001086690,株式会社サイエンスグルーヴ,福岡県福岡市中央区大名２丁目６番１１号,8100041.0,,2019-10-08 00:00:00+09:00,2019,福岡県,130.39505,33.588894
5290001091014,スタートアップポップコーン株式会社,福岡県飯塚市鯰田２５２５番地１５７,8200001.0,,2020-12-08 00:00:00+09:00,2020,福岡県,130.70018,33.650391
5290001092557,遠隔みまもり看護株式会社,福岡県福岡市博多区博多駅東１丁目１２番１７号オフィスニューガイア博多駅前３Ｆ,8120013.0,,2021-04-06 00:00:00+09:00,2021,福岡県,130.423203,33.590984
5290001093365,株式会社大政工業,福岡県福岡市南区柏原４丁目１２番２４号,8111353.0,,2021-06-03 00:00:00+09:00,2021,福岡県,130.39444,33.526485
5290001093753,株式会社九州カーサービス,福岡県福岡市博多区博多駅前１丁目１５番２０号ＮＭＦ博多駅前ビル２階,8120011.0,,2021-07-08 00:00:00+09:00,2021,福岡県,130.419296,33.59174
5290001099437,株式会社ＣｏＣ,福岡県福岡市東区千早５丁目１３−３８　２Ｄ,8130044.0,,2023-03-28 00:00:00+09:00,2022,福岡県,130.442596,33.656067
5290001101202,株式会社めんたいバース企画,福岡県福岡市博多区博多駅前１丁目１５番２０号ＮＭＦ博多駅前ビル２階,8120011.0,,2023-04-17 00:00:00+09:00,2023,福岡県,130.419296,33.59174
5290003010211,九州プリンシプルテレビ合同会社,福岡県福岡市中央区平和５丁目１番１９号,8100016.0,,2020-07-20 00:00:00+09:00,2020,福岡県,130.394348,33.567146
5290005017568,一般社団法人農業ドロ−ン協会,福岡県大牟田市大字吉野１３６２番地２,8370904.0,,2019-12-12 00:00:00+09:00,2019,福岡県,130.466629,33.076241
5290801027506,株式会社チカト商会,福岡県北九州市小倉北区室町２丁目９番１号−１２０３,8030812.0,,2021-06-09 00:00:00+09:00,2021,福岡県,130.87468,33.886723
5290801028157,株式会社ＵＧツボネ,福岡県北九州市小倉北区黄金２丁目７番１号,8020071.0,,2022-01-13 00:00:00+09:00,2022,福岡県,130.879135,33.869095
5290801029287,株式会社ＴｒｉＯｒｂ,福岡県北九州市小倉北区浅野３丁目８番１号ＡＩＭビル６階,8020001.0,,2023-02-15 00:00:00+09:00,2023,福岡県,130.885895,33.889614
5290803004313,合同会社スクエアフォーメーション,福岡県北九州市小倉南区朽網西４丁目２５番１０号,8000233.0,,2023-01-23 00:00:00+09:00,2023,福岡県,130.947235,33.804813
6290001083885,株式会社かわなみ,福岡県朝倉郡筑前町高田７８０番地２,8380814.0,,2019-01-18 00:00:00+09:00,2019,福岡県,130.631531,33.415627
6290001088579,西部瓦斯株式会社,福岡県福岡市博多区千代１丁目１７番１号,8120044.0,,2021-04-12 00:00:00+09:00,2020,福岡県,130.414474,33.601959
6290001088983,ロジスネクスト九州株式会社,福岡県福岡市博多区金の隈１丁目３８番２４号,8120863.0,,2020-10-23 00:00:00+09:00,2020,福岡県,130.47438,33.560635
6290001092300,株式会社ＭＥＡＴ　ＰＬＵＳ,福岡県福岡市博多区那珂４丁目１７番１号,8120893.0,,2021-03-11 00:00:00+09:00,2021,福岡県,130.444565,33.568829
6290001092382,Ｉシステム開発株式会社,福岡県大牟田市大字吉野８７３番地３,8370904.0,,2021-03-19 00:00:00+09:00,2021,福岡県,130.477753,33.075893
6290001094453,株式会社ｃｈｉｃｋｔｅｋ,福岡県福岡市東区二又瀬１番１７号,8120066.0,,2021-09-01 00:00:00+09:00,2021,福岡県,130.438507,33.60817
6290001095609,株式会社ジチタイワークス,福岡県福岡市中央区薬院１丁目１４番５号ＭＧ薬院ビル,8100022.0,,2021-12-06 00:00:00+09:00,2021,福岡県,130.399323,33.582684
6290001096078,株式会社Ｕｎｌｅａｓｈ,福岡県飯塚市枝国４４９番地,8200081.0,,2022-01-20 00:00:00+09:00,2022,福岡県,130.67569,33.635101
6290001100194,株式会社おおつかガーデンサービス,福岡県嘉麻市上４９０番地３,8200311.0,,2023-01-12 00:00:00+09:00,2023,福岡県,130.764374,33.528152
6290001100467,ＭＩＳＡ株式会社,福岡県うきは市浮羽町朝田４０４−２,8391401.0,,2023-02-02 00:00:00+09:00,2023,福岡県,130.79213,33.330547
6290003011373,合同会社ＤＯＩ,福岡県久留米市山川町１３２番地２ジェイズタウンＢ１０８号,8390817.0,,2021-07-02 00:00:00+09:00,2021,福岡県,130.562164,33.310947
6290003012280,合同会社ｉｎｎｏｃｅｎｔ　ｇｒｅｅｎｓ,福岡県福岡市南区西長住３丁目６番９号,8111361.0,,2022-03-16 00:00:00+09:00,2022,福岡県,130.390076,33.545666
6290801026696,株式会社リアンテック,福岡県北九州市小倉南区下城野２丁目６番３０号,8020804.0,,2020-08-05 00:00:00+09:00,2020,福岡県,130.878876,33.852184
6290801027587,株式会社アンカープラス,福岡県北九州市若松区東二島３丁目２５番８号,8080102.0,,2021-07-05 00:00:00+09:00,2021,福岡県,130.754013,33.89122
6290801028263,株式会社ＢＲＡＩＮＧ,福岡県豊前市大字今市６２番地１,8280062.0,,2022-02-18 00:00:00+09:00,2022,福岡県,131.125702,33.607288
7010001225101,ＧＺキャピタル株式会社,福岡県北九州市八幡西区美吉野町１６番,8070865.0,,2023-03-14 00:00:00+09:00,2022,福岡県,130.703171,33.857651
7290001085419,株式会社あどすぺ,福岡県福岡市中央区天神４丁目９番１０号,8100001.0,,2020-08-26 00:00:00+09:00,2019,福岡県,130.3992,33.595188
7290001086838,株式会社パーソネルコンサルタントジャパン,福岡県福岡市城南区鳥飼５丁目１３番３９号,8140103.0,,2019-10-17 00:00:00+09:00,2019,福岡県,130.373581,33.577091
7290001087398,株式会社ＫＵＲＩＹＡ,福岡県福岡市東区香椎浜４丁目５番ＭＪＲザガーデン香椎２−１００８,8130016.0,,2022-02-28 00:00:00+09:00,2019,福岡県,130.431335,33.655663
7290001087761,石橋工業株式会社,福岡県筑後市大字山ノ井１４１番地の１,8330031.0,,2020-03-16 00:00:00+09:00,2020,福岡県,130.497147,33.210995
7290001088355,株式会社エレガンツ,福岡県宗像市徳重２丁目７番５号,8114164.0,,2020-03-11 00:00:00+09:00,2020,福岡県,130.590012,33.800926
7290001088512,株式会社ＤＸパートナーズ,福岡県福岡市中央区大名２丁目６番１１号,8100041.0,,2020-05-25 00:00:00+09:00,2020,福岡県,130.39505,33.588894
7290001088545,株式会社ＮＳＫコンサルティング,福岡県福岡市博多区井相田１丁目１０番１−１０２号,8120881.0,,2020-04-03 00:00:00+09:00,2020,福岡県,130.463318,33.558064
7290001092266,株式会社Ｓｏｅｌｕ,福岡県福岡市中央区天神２丁目３番１０号,8100001.0,,2021-03-05 00:00:00+09:00,2021,福岡県,130.398163,33.586761
7290001094766,株式会社０ｔｏ１,福岡県福津市津屋崎３丁目２５番３号,8113304.0,,2021-10-01 00:00:00+09:00,2021,福岡県,130.464935,33.789059
7290001095608,株式会社ジチタイアド,福岡県福岡市中央区薬院１丁目１４番５号ＭＧ薬院ビル,8100022.0,,2021-12-06 00:00:00+09:00,2021,福岡県,130.399323,33.582684
7290001096168,ＴＯ株式会社,福岡県福岡市博多区博多駅東２丁目１０番１３号,8120013.0,,2022-01-21 00:00:00+09:00,2022,福岡県,130.424332,33.588707
7290001096853,株式会社エテルナ,福岡県福岡市中央区清川２丁目３番２５,8100005.0,,2022-03-17 00:00:00+09:00,2022,福岡県,130.411804,33.579979
7290001101407,株式会社ＮＡ,福岡県飯塚市菰田東２丁目５番７０号１Ｆ,8200016.0,,2023-05-08 00:00:00+09:00,2023,福岡県,130.690613,33.633381
7290003011075,ハイウェイアドバイザーズ合同会社,福岡県福岡市中央区天神２丁目３番１０号天神パインクレスト７１９号,8100001.0,,2021-04-20 00:00:00+09:00,2021,福岡県,130.398163,33.586761
7290005017698,一般社団法人トランスクリプトミクス研究会,福岡県福岡市東区馬出３丁目１番１号,8120054.0,,2022-11-07 00:00:00+09:00,2020,福岡県,130.415726,33.609234
7290005018382,土地家屋調査士法人せんざき事務所,福岡県福岡市南区皿山２丁目１番４５号,8111365.0,,2021-10-06 00:00:00+09:00,2021,福岡県,130.40506,33.546589
7290801025243,株式会社嶋建,福岡県福岡市西区戸切３丁目６番４２号,8190032.0,,2022-08-24 00:00:00+09:00,2019,福岡県,130.318878,33.551083
7290801025400,なごみ管理機工株式会社,福岡県宮若市磯光１８２７番地４８７,8230004.0,,2019-04-10 00:00:00+09:00,2019,福岡県,130.679947,33.706585
7290801026010,株式会社ＯＳトクノ,福岡県行橋市泉中央１丁目１０番３号,8240034.0,,2019-11-08 00:00:00+09:00,2019,福岡県,130.976929,33.717289
7290801029120,株式会社京築伐採,福岡県京都郡苅田町大字与原９６８−１,8000323.0,,2022-12-15 00:00:00+09:00,2022,福岡県,130.981888,33.75901
7290805009556,土地家屋調査士法人第一総合法務事務所,福岡県直方市大字感田７２１番地,8220001.0,,2022-06-07 00:00:00+09:00,2022,福岡県,130.747055,33.763969
7330001029949,理想環境株式会社,福岡県嘉麻市大隈９番地９,8200304.0,,2023-01-24 00:00:00+09:00,2022,福岡県,130.760452,33.539066
8290001084411,株式会社プラスアルファ,福岡県久留米市東櫛原町２８７４番地２４,8300003.0,,2019-03-11 00:00:00+09:00,2019,福岡県,130.522552,33.326473
8290001086440,彬商事株式会社,福岡県大川市大字津４０７−１,8310035.0,,2022-08-18 00:00:00+09:00,2019,福岡県,130.374069,33.199158
8290001087538,秀真環境工学株式会社,福岡県嘉麻市漆生１５６０番地５,8200201.0,,2020-01-06 00:00:00+09:00,2019,福岡県,130.719742,33.591022
8290001089823,株式会社福岡電気保安センター,福岡県福岡市東区松崎４丁目１４番３１号,8130035.0,,2020-08-21 00:00:00+09:00,2020,福岡県,130.440628,33.643944
8290001090046,ＧｏｏｄＤｏｔ株式会社,福岡県飯塚市太郎丸５６０番地１,8200076.0,,2022-10-27 00:00:00+09:00,2020,福岡県,130.674118,33.605156
8290001090450,株式会社ｔｒａｃｋｓ,福岡県糸島市二丈片山１番地１,8191611.0,,2020-10-13 00:00:00+09:00,2020,福岡県,130.141052,33.522289
8290001091267,株式会社ジャパンフードネットワーク,福岡県福岡市中央区天神１丁目９−１７福岡天神フコク生命ビル１５階,8100001.0,,2022-11-22 00:00:00+09:00,2020,福岡県,130.401169,33.591743
8290001091523,株式会社薬院電器店,福岡県福岡市西区福重３丁目３３番２８号,8190022.0,,2021-01-07 00:00:00+09:00,2021,福岡県,130.319901,33.568851
8290001092100,スマートサービス株式会社,福岡県福岡市中央区清川３丁目３０番２号,8100005.0,,2021-02-24 00:00:00+09:00,2021,福岡県,130.411514,33.57843
8290001093585,株式会社エステートハウジング,福岡県小郡市小郡６８９番地５８,8380141.0,,2021-06-22 00:00:00+09:00,2021,福岡県,130.551636,33.400387
8290005018365,一般社団法人貢献,福岡県筑後市大字富久３４１番地６,8330044.0,,2023-01-26 00:00:00+09:00,2021,福岡県,130.470993,33.208035
8290801027206,建豪株式会社,福岡県北九州市若松区大字払川１２５番１,8080113.0,,2022-05-26 00:00:00+09:00,2021,福岡県,130.723434,33.899975
8290801027998,トラスト・リアルティ株式会社,福岡県北九州市小倉北区堺町１丁目２−１６,8020005.0,,2021-11-15 00:00:00+09:00,2021,福岡県,130.881195,33.882133
9290001084344,株式会社信和エレベーター,福岡県大牟田市青葉町２３番地８ウイング青葉１０２号,8360897.0,,2022-08-23 00:00:00+09:00,2019,福岡県,130.460327,33.018585
9290001085557,株式会社ｇａｚ,福岡県福岡市博多区綱場町８−１３,8120024.0,,2022-12-14 00:00:00+09:00,2019,福岡県,130.40744,33.597839
9290001087082,株式会社彩工房,福岡県那珂川市松木３丁目１５２−１,8111251.0,,2021-08-26 00:00:00+09:00,2019,福岡県,130.430969,33.512211
9290001087982,株式会社勇翔,福岡県福岡市東区土井１丁目５−６,8130032.0,,2022-02-02 00:00:00+09:00,2020,福岡県,130.460022,33.634155
9290001090607,株式会社西日本総合発電機サービス,福岡県柳川市立石２０８番地,8320003.0,,2020-10-20 00:00:00+09:00,2020,福岡県,130.422943,33.181725
9290001097668,株式会社ピコラボ,福岡県福岡市中央区天神１丁目１番１号,8100001.0,,2022-05-27 00:00:00+09:00,2022,福岡県,130.403717,33.589542
9290001099771,株式会社中村精肉店,福岡県筑後市大字熊野９５３番地８,8330055.0,,2022-12-06 00:00:00+09:00,2022,福岡県,130.490921,33.226879
9290001099953,Ｒｉｓｉｎｇ株式会社,福岡県八女市本町１２１−１−４,8340031.0,,2022-12-19 00:00:00+09:00,2022,福岡県,130.558609,33.208809
9290801026388,株式会社ＢＢＴＡ,福岡県北九州市小倉北区大門２丁目１番１５号２Ｆ,8030811.0,,2020-04-03 00:00:00+09:00,2020,福岡県,130.871674,33.887577
9290801026891,ＧＴＦコーポレーション株式会社,福岡県遠賀郡遠賀町遠賀川２丁目４番１０−１０３号,8114307.0,,2020-10-13 00:00:00+09:00,2020,福岡県,130.673004,33.848431
9290801028046,株式会社第一特殊金属,福岡県直方市大字植木１２４５番地１６,8220031.0,,2021-12-07 00:00:00+09:00,2021,福岡県,130.707611,33.779171
1300001013143,株式会社鍵丸防犯,佐賀県西松浦郡有田町南原丁５２番地４０,8440027.0,,2022-11-28 00:00:00+09:00,2022,佐賀県,129.867874,33.184917
2300001012870,株式会社中山鉄工所,佐賀県武雄市朝日町大字甘久２２４６番地１,8430001.0,,2022-08-10 00:00:00+09:00,2022,佐賀県,130.046112,33.211353
3300001011806,株式会社ＺＥＲＯ　ＧＲＯＵＰ,佐賀県佐賀市大財北町６−２８,8400802.0,,2021-04-15 00:00:00+09:00,2019,佐賀県,130.307693,33.263672
4300001012729,株式会社新和堂,佐賀県西松浦郡有田町黒牟田丙２８７７番地,8440022.0,,2021-12-03 00:00:00+09:00,2021,佐賀県,129.873047,33.197136
5300001012257,中島厨房株式会社,佐賀県佐賀市鍋島２丁目１３番１４号,8490937.0,,2020-10-26 00:00:00+09:00,2020,佐賀県,130.265762,33.277672
5300005007138,一般社団法人マミリア,佐賀県三養基郡基山町大字宮浦字宿１６０番地９,8410204.0,,2023-04-19 00:00:00+09:00,2023,佐賀県,130.530533,33.421719
7300001013278,株式会社ＪＩＣＵ,佐賀県鳥栖市宿町１４１１−５,8410052.0,,2023-04-27 00:00:00+09:00,2023,佐賀県,130.502945,33.375977
8300001012675,株式会社ＬＩＭＡ５５,佐賀県佐賀市与賀町５０番地３セルシオ佐大前１０７号,8400047.0,,2021-10-25 00:00:00+09:00,2021,佐賀県,130.292328,33.247746
1310001017003,株式会社ＵＣＨＩＫＡＷＡ,長崎県佐世保市三浦町６番１３号サンシティレジデンス１Ｆ１０３,8570863.0,,2022-04-19 00:00:00+09:00,2020,長崎県,129.725616,33.167385
1310001018249,株式会社まるとも木材,長崎県佐世保市竹辺町１００番地１,8580911.0,,2023-02-03 00:00:00+09:00,2023,長崎県,129.676285,33.200752
2310001016136,株式会社アライ,長崎県五島市富江町山下３３４番地１,8530212.0,,2019-06-13 00:00:00+09:00,2019,長崎県,128.757263,32.591667
2310001016648,西部瓦斯佐世保株式会社,長崎県佐世保市万津町７番３６号,8570877.0,,2020-04-07 00:00:00+09:00,2020,長崎県,129.720108,33.166229
2310001016730,株式会社中村本舗,長崎県長崎市滑石３丁目３１番５−２０２号,8528061.0,,2021-05-19 00:00:00+09:00,2020,長崎県,129.830063,32.810368
2310001016821,株式会社シンコー地所,長崎県大村市東三城町８番地５,8560826.0,,2020-08-19 00:00:00+09:00,2020,長崎県,129.961121,32.911678
2310003004007,合同会社岩永エンヂニアリング,長崎県佐世保市大塔町７００−６,8571161.0,,2021-02-24 00:00:00+09:00,2021,長崎県,129.777878,33.147987
3310001016647,西部瓦斯長崎株式会社,長崎県長崎市御船蔵町１番１号,8500042.0,,2020-04-07 00:00:00+09:00,2020,長崎県,129.870499,32.755215
5310001017288,株式会社ＰＡＬ　ＦＬＡＧｓ,長崎県長崎市築町１番１３号,8500877.0,,2021-06-04 00:00:00+09:00,2021,長崎県,129.875626,32.744915
5310003003609,西九州インテリア合同会社,長崎県長崎市滑石３丁目５番１４号,8528061.0,,2019-02-08 00:00:00+09:00,2019,長崎県,129.838928,32.80793
6310001016173,株式会社秀栄社,長崎県佐世保市天神２丁目２６６１番地３,8571174.0,,2019-07-10 00:00:00+09:00,2019,長崎県,129.743439,33.150063
6310001016181,株式会社ナブシー,長崎県佐世保市瀬戸越４丁目１３１９番地９８,8570134.0,,2020-06-05 00:00:00+09:00,2019,長崎県,129.722977,33.204792
6310001016561,森吉不動産コンサルティング株式会社,長崎県佐世保市日宇町５７６番地,8571151.0,,2021-10-11 00:00:00+09:00,2020,長崎県,129.756714,33.157295
6310001017675,株式会社ＢＬプランニング,長崎県長崎市四杖町９２５番地,8511123.0,,2022-01-12 00:00:00+09:00,2022,長崎県,129.790497,32.797005
6310001018186,日新商会株式会社,長崎県対馬市上対馬町古里５０４番地,8171702.0,,2023-01-05 00:00:00+09:00,2022,長崎県,129.460938,34.663128
6310003003723,合同会社Ｂｏｄｙ　Ｄｅｓｉｇｎ　２４,長崎県大村市松原本町５０１番地,8560009.0,,2019-08-22 00:00:00+09:00,2019,長崎県,129.942169,32.970306
6310005008530,リーガルナビ行政書士法人,長崎県長崎市桜町３番１５号,8500031.0,,2021-06-23 00:00:00+09:00,2021,長崎県,129.876801,32.749798
7310003003813,オウル・ジャパン合同会社,長崎県佐世保市折橋町１４番９号,8570021.0,,2020-02-07 00:00:00+09:00,2020,長崎県,129.721161,33.186897
8310001016733,大村エアテック株式会社,長崎県大村市原町１１番地１,8560016.0,,2020-06-15 00:00:00+09:00,2020,長崎県,129.971924,32.942467
8310003004315,ワークライフ・コンシェルジュ合同会社,長崎県長崎市新戸町１丁目３５番３０−６０４号,8500954.0,,2022-03-29 00:00:00+09:00,2022,長崎県,129.863327,32.710121
9310001016360,株式会社ＳＲＫ,長崎県佐世保市天神２丁目１１番３１号,8571174.0,,2020-09-04 00:00:00+09:00,2019,長崎県,129.741013,33.149372
1330001027330,株式会社ドローンムーブ,熊本県天草市宮地岳町５５７２番地１,8631161.0,,2023-01-17 00:00:00+09:00,2020,熊本県,130.118362,32.385738
1330001027512,ヒノマル株式会社,熊本県熊本市中央区九品寺５丁目７番２９号,8620976.0,,2020-06-03 00:00:00+09:00,2020,熊本県,130.715805,32.791252
1330002008619,株式会社ＴａＫｕＲｏｏ,熊本県熊本市西区上熊本３丁目１番３６号,8600079.0,,2021-05-06 00:00:00+09:00,2021,熊本県,130.699966,32.818371
2330001027544,株式会社コクア,熊本県熊本市南区馬渡１丁目１６番１４−５０５,8620968.0,,2020-06-10 00:00:00+09:00,2020,熊本県,130.707901,32.776585
2330001028138,株式会社アクシスイノベーション,熊本県熊本市北区梶尾町１３０１番地２,8615512.0,,2023-02-16 00:00:00+09:00,2020,熊本県,130.72908,32.87397
2330003008583,合同会社ナカヒロ,熊本県人吉市中神町字馬場８８番地,8680085.0,,2020-10-02 00:00:00+09:00,2020,熊本県,130.718796,32.225922
2330005009992,一般社団法人地域観光研究所,熊本県熊本市中央区千葉城町５−５０熊本メディアビル４階,8600001.0,,2022-08-01 00:00:00+09:00,2019,熊本県,130.708618,32.808407
3330001026768,株式会社エイクラ,熊本県葦北郡芦北町大字湯浦１２００番地１,8695563.0,,2019-10-04 00:00:00+09:00,2019,熊本県,130.493042,32.266045
3330001027634,株式会社水前寺樹木医事務所,熊本県熊本市中央区水前寺１丁目１５番４号Ｅ−１号室,8620950.0,,2021-01-12 00:00:00+09:00,2020,熊本県,130.727905,32.794106
3330001027907,エコソリューションズ株式会社,熊本県熊本市南区南高江７丁目９番１５１−２号,8614106.0,,2021-08-02 00:00:00+09:00,2020,熊本県,130.688675,32.744415
3330001027989,株式会社ナカガワ創建,熊本県熊本市西区上代７丁目８番９号,8600068.0,,2020-11-04 00:00:00+09:00,2020,熊本県,130.6642,32.780807
4330001026305,株式会社ａ−Ｃｌｅａｎ,熊本県熊本市北区清水万石２丁目６番３０号,8618068.0,,2022-09-16 00:00:00+09:00,2019,熊本県,130.729828,32.831493
4330001026692,肥後庭玄株式会社,熊本県熊本市西区河内町東門寺４４５番地１,8615342.0,,2019-09-10 00:00:00+09:00,2019,熊本県,130.658783,32.842232
4330001029266,ムライチ株式会社,熊本県八代市鏡町中島１００６番地,8694214.0,,2021-12-10 00:00:00+09:00,2021,熊本県,130.663376,32.549839
4330001029836,株式会社光の森クレーン工業,熊本県菊池郡菊陽町新山１丁目１２番７号,8691109.0,,2022-06-20 00:00:00+09:00,2022,熊本県,130.785446,32.864841
5330001000176,株式会社アド・コム,熊本県熊本市東区新生２丁目２３番１８号,8620908.0,,2022-01-13 00:00:00+09:00,2021,熊本県,130.759155,32.777439
5330001027129,株式会社美迅,熊本県球磨郡水上村大字岩野６７１番地,8680701.0,,2020-01-16 00:00:00+09:00,2020,熊本県,130.970978,32.337593
5330001029331,南国プランニング株式会社,熊本県人吉市宝来町１３０１番地２,8680011.0,,2022-01-07 00:00:00+09:00,2022,熊本県,130.747452,32.212559
6330001026947,白木メディア株式会社,熊本県合志市須屋２１９０番地１,8611102.0,,2019-11-21 00:00:00+09:00,2019,熊本県,130.738174,32.871132
6330001030230,株式会社ひごモッコス,熊本県熊本市中央区帯山４丁目１３番２６号,8620924.0,,2022-10-31 00:00:00+09:00,2022,熊本県,130.748489,32.801052
7330001027977,株式会社廣瀬林業,熊本県球磨郡水上村大字岩野１６５８番地２,8680701.0,,2020-11-04 00:00:00+09:00,2020,熊本県,130.970978,32.337593
8330001027241,株式会社庭壱,熊本県熊本市南区御幸笛田６丁目５番,8614172.0,,2020-03-04 00:00:00+09:00,2020,熊本県,130.712082,32.756924
8330001027415,株式会社大幸電気工事,熊本県玉名市玉名１７７１−３,8650005.0,,2020-04-21 00:00:00+09:00,2020,熊本県,130.568344,32.945671
8330001030641,株式会社緒方林業,熊本県菊池市班蛇口２５１３番地,8611671.0,,2023-03-02 00:00:00+09:00,2023,熊本県,130.868362,33.067844
9330001026044,株式会社ＲＴ,熊本県熊本市南区薄場２丁目８番１３号,8614131.0,,2019-01-25 00:00:00+09:00,2019,熊本県,130.677017,32.767712
9330001026283,晄栄建設株式会社,熊本県熊本市南区城南町隈庄１５５番地１ファミール城南２０５,8614203.0,,2023-01-24 00:00:00+09:00,2019,熊本県,130.724167,32.70808
9330001027364,西部瓦斯熊本株式会社,熊本県熊本市中央区萩原町１４番１０号,8600832.0,,2020-04-06 00:00:00+09:00,2020,熊本県,130.708298,32.779964
9330001030946,マイクロアイ九州株式会社,熊本県熊本市南区並建町１５２−２−１０１,8615263.0,,2023-06-06 00:00:00+09:00,2023,熊本県,130.642487,32.753204
9330003009815,合同会社ｖｅｒｔ,熊本県上益城郡甲佐町大字吉田１９５番地,8613245.0,,2023-04-24 00:00:00+09:00,2021,熊本県,130.765564,32.713757
1320001016796,大分白屋リネンサプライ株式会社,大分県由布市挾間町下市２８５番地の１,8795504.0,,2022-01-06 00:00:00+09:00,2019,大分県,131.529892,33.198177
1320001017729,株式会社古城,大分県大分市金池町５丁目２番２号,8700026.0,,2020-06-10 00:00:00+09:00,2020,大分県,131.616745,33.235039
1320001018009,株式会社Ｆｒｅｅｄｏｍ,大分県大分市日吉町６番７号,8700918.0,,2020-11-06 00:00:00+09:00,2020,大分県,131.650803,33.246777
1320003003743,合同会社Ｐｌａｎｔ　Ｖｉｌｌａｇｅ,大分県杵築市大字宮司８１７番地３３,8730004.0,,2022-03-03 00:00:00+09:00,2022,大分県,131.606567,33.424126
3320003003931,合同会社清松海空コンサルティング,大分県竹田市荻町瓜作４５７９番地１,8796134.0,,2022-10-21 00:00:00+09:00,2022,大分県,131.306274,32.90876
4320001018633,株式会社ＢＥ　ＣＵＴ,大分県中津市中殿町４丁目６番地１０,8710030.0,,2021-10-06 00:00:00+09:00,2021,大分県,131.19696,33.593616
5320001016850,株式会社コスモクリエイト,大分県大分市大字津留２０１１番地４ＭＯＹＯビル３０２,8700930.0,,2019-10-04 00:00:00+09:00,2019,大分県,131.625961,33.206375
6320003003417,バナナラボ合同会社,大分県別府市大字鶴見２６４１番地の１ロイヤル・フィオーレＢ２０１号,8740840.0,,2023-03-28 00:00:00+09:00,2020,大分県,131.477371,33.299999
6320003003945,５０Ｓ合同会社,大分県大分市東春日町１７番２０号,8700037.0,,2022-11-09 00:00:00+09:00,2022,大分県,131.59996,33.240677
7320001002980,株式会社タカフジ,大分県大分市三佐６丁目２番５０号,8700108.0,,2019-06-12 00:00:00+09:00,2022,大分県,131.685959,33.253494
