corporate_number,name,location,postal_code,status,update_date,founded_year
9210001018656,株式会社０１,福井県越前市定友町５−１５−１,9150231.0,,2021-10-19T00:00:00+09:00,2021
9210003001585,合同会社ＦＵＮ　ＤＩＮＩＮＧ,福井県坂井市春江町藤鷲塚第４０号３０番地,9190411.0,,2022-12-02T00:00:00+09:00,2022
1090003002125,合同会社トーヨーＢ．Ｈ．Ｃ,山梨県甲斐市大下条３１０番地１,4000126.0,,2022-07-05T00:00:00+09:00,2022
1090005007287,特定非営利活動法人やまなしキャリアデザイン・ラボ,山梨県中巨摩郡昭和町河西１２３２番地１,4093851.0,,2019-12-04T00:00:00+09:00,2019
2090001016588,ＩＮＶＥＮＩＥＮＴ株式会社,山梨県西八代郡市川三郷町上野２７７８番地８,4093612.0,,2020-07-20T00:00:00+09:00,2020
3090003001505,アイオージー合同会社,山梨県甲斐市竜王新町８８６番地１４,4000111.0,,2019-04-09T00:00:00+09:00,2019
4090001018079,株式会社コバヤシ,山梨県南巨摩郡富士川町鰍沢１５４１番地１,4000601.0,,2023-04-13T00:00:00+09:00,2023
5090001015892,ＴＫ・Ｎｅｘｕｓ株式会社,山梨県南アルプス市寺部１６６３番地３,4000337.0,,2019-01-21T00:00:00+09:00,2019
5090001016783,株式会社青柳材木店,山梨県甲府市宝１丁目８番１７号,4000034.0,,2021-01-08T00:00:00+09:00,2020
6090001016428,広瀬建築株式会社,山梨県南都留郡山中湖村山中８６５番地４１１,4010501.0,,2020-03-09T00:00:00+09:00,2020
6090001017401,株式会社ＭｓＢ,山梨県中央市山之神９８８番地２０,4093845.0,,2022-02-07T00:00:00+09:00,2022
7090001016311,田辺建築株式会社,山梨県甲府市山宮町１１１９番地２,4000075.0,,2020-12-09T00:00:00+09:00,2019
7090003001872,株式会社ポーラーエンジニア,山梨県中央市中楯１２３５番地,4093801.0,,2023-05-29T00:00:00+09:00,2021
8090001017580,株式会社ＡＭＡＴＥＲＡＳＵ,山梨県甲府市国母７丁目４番６号,4000043.0,,2022-05-25T00:00:00+09:00,2022
8090001017944,シキシマ醤油株式会社,山梨県甲府市幸町９番２２号,4000857.0,,2023-01-24T00:00:00+09:00,2023
9090003001763,合同会社ケイアンドエイ,山梨県甲府市上石田４丁目７番７号,4000041.0,,2020-11-05T00:00:00+09:00,2020
1100001032329,地域人事株式会社,長野県松本市県１丁目１６番５号,3900812.0,,2022-07-08T00:00:00+09:00,2019
1100001033657,株式会社小椋,長野県伊那市西春近２４７１番地,3994431.0,,2020-11-12T00:00:00+09:00,2020
1100001034795,株式会社ｅ９ｔｈ,長野県長野市大字中御所岡田町２６０−１,3800936.0,,2021-11-05T00:00:00+09:00,2021
1100001036180,株式会社エフアンドエス,長野県長野市安茂里小市４丁目２番１号,3800961.0,,2023-03-14T00:00:00+09:00,2023
1100005012426,一般社団法人長野県キャリアコンサルタント協会,長野県松本市県１丁目１６番５号,3900812.0,,2022-07-13T00:00:00+09:00,2019
2100001032807,株式会社ノリフーズ,長野県上田市蒼久保１５２５番地６,3860155.0,,2020-04-07T00:00:00+09:00,2019
2100001034407,株式会社北相木森水舎,長野県南佐久郡北相木村２２２番地１,3841201.0,,2022-05-13T00:00:00+09:00,2021
2100001034497,株式会社ハイハーバー,長野県松本市波田８３１番地,3901401.0,,2021-08-05T00:00:00+09:00,2021
2100001034919,株式会社吉村創造,長野県上伊那郡箕輪町大字中箕輪３７３０番地４８４,3994601.0,,2021-12-24T00:00:00+09:00,2021
3100001034050,ＮＥＸＴ　ＲＥＳＥＲＶＡＴＩＯＮ株式会社,長野県上田市下之郷３４８番地１,3861211.0,,2023-05-22T00:00:00+09:00,2021
3100003006089,カモシカ合同会社,長野県松本市筑摩１丁目１５番７号ハチマルビル３０２,3900821.0,,2021-12-07T00:00:00+09:00,2021
3100003007013,合同会社オフィス３６９,長野県北佐久郡御代田町大字御代田３９０６番地７,3890206.0,,2023-05-15T00:00:00+09:00,2023
4100001033068,株式会社寺尾林産,長野県下伊那郡阿智村伍和５１６９番地,3950302.0,,2020-04-07T00:00:00+09:00,2020
4100001034470,株式会社Ｕｌｔｉｍａｔｅ　Ｓｅｃｕｒｉｔｙ＆Ｄｅｌｉｇｈｔ,長野県長野市大字鶴賀権堂町２２０１番地２３ポレスター長野大通り１１０３号,3800833.0,,2021-07-29T00:00:00+09:00,2021
4100001034999,ＲｅＫＡＬＬ株式会社,長野県上田市前山２０５−２,3861436.0,,2022-01-24T00:00:00+09:00,2022
4100001035766,株式会社そまびと,長野県下伊那郡阿南町南條１７２８番地１,3991503.0,,2022-10-07T00:00:00+09:00,2022
5100001034437,株式会社Ｆｉｌｅｏ,長野県松本市大字里山辺１５４７番地７,3900221.0,,2021-07-13T00:00:00+09:00,2021
5100001034817,株式会社木曽ツリーワークス,長野県木曽郡木曽町新開５２３８番地１,3970002.0,,2021-11-17T00:00:00+09:00,2021
5100001035328,株式会社広部不動産鑑定,長野県松本市大字島内２０６７番地４７,3900851.0,,2022-05-12T00:00:00+09:00,2022
5100003005931,合同会社桂,長野県松本市寿北５丁目１９番９号,3990011.0,,2021-01-07T00:00:00+09:00,2021
6010001209633,ファイヤーサイド株式会社,長野県駒ヶ根市赤穂４９７番地８７１,3994117.0,,2021-06-11T00:00:00+09:00,2020
6100001032142,株式会社木曽林業,長野県木曽郡木曽町新開１８８０番地２６,3970002.0,,2019-04-19T00:00:00+09:00,2019
6100001034394,株式会社ヒロタス,長野県塩尻市大字広丘原新田５７２番地１３,3990706.0,,2023-04-19T00:00:00+09:00,2021
6100001036003,株式会社ＴＲＩＬＬ．,長野県長野市大字風間２０３４−１７,3810023.0,,2023-01-05T00:00:00+09:00,2022
6100003005864,合同会社北野屋,長野県諏訪市高島１丁目２５番１４号フジビル１−１,3920022.0,,2020-11-09T00:00:00+09:00,2020
6100003006391,合同会社Ｓｍａｒｔ　Ｖａｌｌｅｙ,長野県上田市古里７２番地２０,3860005.0,,2022-01-31T00:00:00+09:00,2022
6100005012339,ながの社労士協同組合,長野県長野市七瀬中町２１２長野県印刷会館２階,3810000.0,,2022-09-20T00:00:00+09:00,2019
6100005012875,一般社団法人メディカルチェック,長野県長野市大字大豆島１５６２番地,3810022.0,,2022-05-12T00:00:00+09:00,2022
7090001016501,ひふみマネジメント株式会社,長野県上田市保野１０３９−１３,3861321.0,,2020-06-24T00:00:00+09:00,2020
7100001032273,徳竹林業株式会社,長野県下高井郡山ノ内町大字夜間瀬１１８７１番地３,3810405.0,,2023-04-20T00:00:00+09:00,2019
7100001032868,株式会社情熱電力,長野県松本市大手２丁目１番４号,3900874.0,,2021-09-14T00:00:00+09:00,2020
7100001033081,ＮＴＰトヨタ信州株式会社,長野県松本市鎌田１丁目９番１３号,3900837.0,,2020-08-26T00:00:00+09:00,2020
7100001033759,株式会社エディックス,長野県諏訪市高島２丁目１２０１番地４４,3920022.0,,2020-12-15T00:00:00+09:00,2020
7100001035937,株式会社田内屋,長野県松本市大字笹賀７１５５番地１,3990033.0,,2022-12-06T00:00:00+09:00,2022
7100001036200,株式会社蒼,長野県千曲市杭瀬下６丁目５番地１,3870011.0,,2023-03-03T00:00:00+09:00,2023
8100001034855,株式会社エビデント,長野県上伊那郡辰野町大字伊那富６６６６番地,3990428.0,,2023-01-25T00:00:00+09:00,2021
8100003006134,合同会社軽井沢鹿工房アニマルジビエ,長野県北佐久郡軽井沢町大字追分７４５番地１,3890115.0,,2021-06-16T00:00:00+09:00,2021
9100001031876,株式会社ヤハタ・クリエイション,長野県長野市大字鶴賀２１２５番地１,3800907.0,,2019-01-17T00:00:00+09:00,2019
1200001037045,株式会社ワットホーム,岐阜県高山市名田町３丁目８６番地６,5060021.0,,2020-01-14T00:00:00+09:00,2020
1200001037053,株式会社早川建設,岐阜県可児市土田２４０４番地４,5090206.0,,2020-01-14T00:00:00+09:00,2020
1200001040172,株式会社こころ家,岐阜県大垣市大池町１３番地２７,5030863.0,,2022-06-13T00:00:00+09:00,2022
1200003005289,合同会社ノリッジ,岐阜県土岐市鶴里町細野９５５番地の９,5095311.0,,2021-08-30T00:00:00+09:00,2021
2200001037671,株式会社ＳＥＩＷＡ,岐阜県岐阜市田神９番１０号クオリティー・ワン１Ｆ東,5008158.0,,2020-08-19T00:00:00+09:00,2020
2200001037878,株式会社ＬＰ,岐阜県岐阜市宇佐２丁目１１番１４号,5008368.0,,2020-10-02T00:00:00+09:00,2020
2200001038686,株式会社倉岡造園,岐阜県岐阜市古市場１０４番地１,5011121.0,,2021-12-09T00:00:00+09:00,2021
2200001039577,株式会社技研ウェルネス,岐阜県岐阜市薮田南３丁目７番２０号,5008384.0,,2022-12-13T00:00:00+09:00,2021
2200003005040,ＴＧＩＴ合同会社,岐阜県大垣市木戸町２００番地５９,5030973.0,,2020-12-22T00:00:00+09:00,2020
3200001039452,株式会社ｐｕｂｌｉ,岐阜県岐阜市日野南８丁目３６−１３,5008212.0,,2021-11-24T00:00:00+09:00,2021
3200001039915,カンダまちおこし株式会社,岐阜県岐阜市神田町６丁目１１番地１,5008833.0,,2022-04-05T00:00:00+09:00,2022
3200003004479,清水不動産鑑定合同会社,岐阜県高山市石浦町５丁目２２３番地２,5060825.0,,2019-05-30T00:00:00+09:00,2019
4200001036028,Ｊｏｙｏｕｓ　Ｍｅｄｉａｔｉｏｎ株式会社,岐阜県岐阜市城東通３丁目４８番地丸正ビル２Ｆ,5008441.0,,2020-10-12T00:00:00+09:00,2019
4200001038668,株式会社ＶＥＲＴＥＸ　ＷＯＲＫＳ,岐阜県土岐市妻木町１２１７番地の９,5095301.0,,2021-05-19T00:00:00+09:00,2021
4200001039451,オドルキカク株式会社,岐阜県岐阜市島栄町２丁目２４番地,5020904.0,,2021-11-24T00:00:00+09:00,2021
4200003005113,ＷｅｂＨＥＲＯ合同会社,岐阜県岐阜市大洞緑山２丁目２０番８号,5013125.0,,2021-03-04T00:00:00+09:00,2021
5180001140632,自然共生科学株式会社,岐阜県本巣市神海３８０番地８,5011235.0,,2021-05-06T00:00:00+09:00,2020
5180001147297,株式会社バードアイ,岐阜県岐阜市芋島２丁目９番５号,5008234.0,,2021-12-24T00:00:00+09:00,2021
5200001036605,株式会社エニウェイ,岐阜県高山市岡本町３丁目２０６番地,5060054.0,,2019-09-09T00:00:00+09:00,2019
5200001037917,株式会社Ｄｅｔｅｒｍｉｎａｎｔ,岐阜県瑞穂市古橋１７２０番地１５,5010322.0,,2020-10-09T00:00:00+09:00,2020
5200001041159,神林業株式会社,岐阜県郡上市高鷲町大鷲２０１７番地１,5015303.0,,2023-04-11T00:00:00+09:00,2023
5200003005161,ＡｅｒｏＶＸＲ合同会社,岐阜県各務原市緑苑南３丁目８６番地,5090115.0,,2021-04-05T00:00:00+09:00,2021
5200003005979,イントデザイン合同会社,岐阜県大垣市木戸町２００番地９６,5030973.0,,2023-06-05T00:00:00+09:00,2023
6180001136489,株式会社コンタクトセンター,岐阜県高山市三福寺町３１７０番地３２,5060807.0,,2019-07-30T00:00:00+09:00,2019
6200001036728,イーセントラル株式会社,岐阜県羽島市竹鼻町狐穴１８２１番地２,5016232.0,,2019-10-11T00:00:00+09:00,2019
6200001037362,株式会社カネタニ,岐阜県岐阜市長良友瀬３６番地１,5020076.0,,2020-04-14T00:00:00+09:00,2020
6200001039739,森松工業株式会社,岐阜県本巣市見延１４３０番地の８,5010413.0,,2022-06-02T00:00:00+09:00,2022
7200001038211,株式会社山護,岐阜県中津川市茄子川１９８３番地の４６,5099132.0,,2021-01-06T00:00:00+09:00,2021
7200001040448,株式会社アルティメック,岐阜県安八郡安八町東結１１９１番地,5030112.0,,2022-09-13T00:00:00+09:00,2022
8200001036569,株式会社ＺＯＬＶＡＳ,岐阜県可児市中恵土２３３７番地１,5090202.0,,2020-03-11T00:00:00+09:00,2019
8200001037492,株式会社ギフカンテイ,岐阜県岐阜市茜部菱野１丁目２０番地豊田会館２階,5008268.0,,2020-06-04T00:00:00+09:00,2020
9200001036741,大前林業株式会社,岐阜県中津川市茄子川４４８番地１０,5099132.0,,2019-10-17T00:00:00+09:00,2019
9200001038837,株式会社大垣テクノ防災,岐阜県大垣市開発町５丁目１番地３,5030002.0,,2021-07-02T00:00:00+09:00,2021
9200003004894,施工企画合同会社,岐阜県多治見市元町４丁目６番地の５,5070824.0,,2020-07-14T00:00:00+09:00,2020
1080001023099,フジビジネスジェット株式会社,静岡県牧之原市坂口３５２０番地の１１,4210411.0,,2019-09-13T00:00:00+09:00,2019
1080001023487,静岡みどり産業株式会社,静岡県榛原郡吉田町神戸１９８５番地,4210304.0,,2020-04-15T00:00:00+09:00,2020
1080001024774,株式会社ＶＥｗｏｒｋｓ,静岡県静岡市葵区末広町１１１番地,4200004.0,,2022-02-24T00:00:00+09:00,2022
1080101021408,株式会社デジタルツインズ,静岡県裾野市千福が丘３丁目１１番１,4101115.0,,2019-10-11T00:00:00+09:00,2019
1080103002430,合同会社うさぎ企画,静岡県駿東郡長泉町下土狩１５３７番地の１ソレイユ・ルヴァン４０６号,4110943.0,,2022-12-28T00:00:00+09:00,2021
2080001023296,株式会社ＡＫＫＳＵ,静岡県静岡市駿河区八幡２丁目８番１８号,4228076.0,,2020-01-10T00:00:00+09:00,2020
3080001023510,富士山清水港クルーズ株式会社,静岡県静岡市清水区日の出町１０番８０号,4240922.0,,2020-04-15T00:00:00+09:00,2020
3080101022692,株式会社ワイズ電工,静岡県駿東郡小山町棚頭１１８１番地の１,4101327.0,,2021-08-03T00:00:00+09:00,2021
3080105005982,一般社団法人ｃａｒｅｅｒＣｓ,静岡県富士市瓜島町８２富士商工会議所２階２０１号,4170057.0,,2019-10-24T00:00:00+09:00,2019
4080001024078,山田土地建物株式会社,静岡県静岡市駿河区中田本町２８番１２号,4228043.0,,2021-04-02T00:00:00+09:00,2021
4080101022502,株式会社吉村庭苑,静岡県富士市富士岡４番地の１,4170841.0,,2021-05-11T00:00:00+09:00,2021
5080001024721,Ｋｅｅｐ　Ｆｉｔ株式会社,静岡県静岡市葵区古庄６丁目５番１１号,4200812.0,,2022-01-28T00:00:00+09:00,2022
5080001025216,株式会社サンクレド静岡,静岡県藤枝市郡１丁目８番１号,4260016.0,,2022-10-05T00:00:00+09:00,2022
5080103002220,東海車輌販売合同会社,静岡県沼津市柳沢１５８番地,4100308.0,,2020-09-24T00:00:00+09:00,2020
5080401025682,株式会社クリア,静岡県掛川市上西郷１８８１番地の２７,4360342.0,,2022-03-15T00:00:00+09:00,2022
6080003002286,ｎａｐ合同会社,静岡県島田市湯日４８番地の４,4270113.0,,2019-07-24T00:00:00+09:00,2019
6080005007325,静岡県農業共済組合,静岡県静岡市葵区鷹匠２丁目１５番１３号,4200839.0,,2021-02-24T00:00:00+09:00,2021
6080101021080,株式会社ミリタント,静岡県御殿場市東田中１９９６番地の１,4120026.0,,2019-04-17T00:00:00+09:00,2019
6080101022962,株式会社Ｈａｌｅｈｉａ,静岡県沼津市松長２１番地の１５,4100874.0,,2021-12-07T00:00:00+09:00,2021
6080101023688,株式会社ｅｌ　ｍｏｓｓｏ,静岡県伊東市湯川６６２番地の２９４ロワジール伊東湯川２０７号,4140002.0,,2022-12-19T00:00:00+09:00,2022
6080103002153,合同会社ネットワークコネクション,静岡県沼津市下香貫上障子３７０番地の１０,4100822.0,,2020-05-13T00:00:00+09:00,2020
6080103002475,つぐみ合同会社,静岡県三島市松本３２１‐８,4110822.0,,2021-12-06T00:00:00+09:00,2021
6080103002558,ＪＮＥＷ合同会社,静岡県田方郡函南町平井１７４０番地の１９２７,4190107.0,,2022-04-15T00:00:00+09:00,2022
6080103002814,合同会社富士山飲料,静岡県御殿場市川島田２５２番地の１７,4120045.0,,2023-05-29T00:00:00+09:00,2023
7080001023606,株式会社ライブミクシィ,静岡県静岡市清水区千歳町７番３−５０３号,4240828.0,,2020-07-03T00:00:00+09:00,2020
7080001023787,株式会社海鮮組,静岡県焼津市八楠４丁目１３番地の７,4250091.0,,2020-10-08T00:00:00+09:00,2020
7080001024901,株式会社アクトヴァン,静岡県静岡市葵区川合１丁目９番８３号,4200923.0,,2022-04-22T00:00:00+09:00,2022
7080005007472,一般社団法人ネット依存支援協会,静岡県静岡市駿河区みずほ３丁目３番地の１８,4210115.0,,2022-08-01T00:00:00+09:00,2022
7080101020874,株式会社アイワ機械,静岡県富士市青島町２４１番地,4170047.0,閉鎖,2023-06-09T00:00:00+09:00,2019
7080101021831,株式会社いなずさ林業,静岡県下田市須原３５４２番地,4130716.0,,2020-06-04T00:00:00+09:00,2020
7080401025284,株式会社再起,静岡県磐田市今之浦４丁目４番３号,4380071.0,,2021-11-04T00:00:00+09:00,2021
8080001024264,株式会社ファクトエール,静岡県静岡市駿河区広野２丁目２番２０号クレスト?２０２号,4210121.0,,2021-06-16T00:00:00+09:00,2021
8080001024933,株式会社ジャパン・メディア・サポート,静岡県静岡市葵区御幸町１１番８レイアップ御幸町ビル２階,4200857.0,,2023-04-14T00:00:00+09:00,2022
8080101020907,木産緑化株式会社,静岡県御殿場市中畑１９６８番地の２,4120006.0,,2019-01-23T00:00:00+09:00,2019
8080101023471,株式会社フジクラエナジーシステムズ,静岡県沼津市双葉町９番１号,4100005.0,,2022-08-08T00:00:00+09:00,2022
9080001023422,スルガジャパン株式会社,静岡県榛原郡吉田町神戸２２５９番地の２,4210304.0,,2020-03-04T00:00:00+09:00,2020
9080101021895,株式会社金森林業,静岡県富士宮市村山５５３番地の１,4180012.0,,2020-07-08T00:00:00+09:00,2020
1180001135974,中部電力パワーグリッド株式会社,愛知県名古屋市東区東新町１番地,4610006.0,,2020-04-21T00:00:00+09:00,2019
1180001138184,株式会社アルバクルー,愛知県名古屋市中村区本陣通５丁目１３０番地,4530041.0,,2022-02-04T00:00:00+09:00,2019
1180001138812,株式会社東海ダイケンビルサービス,愛知県名古屋市中区栄４丁目１４番２号,4600008.0,,2019-11-15T00:00:00+09:00,2019
1180001140033,株式会社ミニマル,愛知県名古屋市千種区御影町１丁目３１番地,4640014.0,,2020-02-07T00:00:00+09:00,2020
1180001140628,エレクトロインパクトジャパン株式会社,愛知県名古屋市港区名港１丁目８番９号,4550037.0,,2020-04-06T00:00:00+09:00,2020
1180001141287,ロジスネクスト中部株式会社,愛知県名古屋市中川区四女子町１丁目５２番地,4540822.0,,2020-10-22T00:00:00+09:00,2020
1180001141832,ＮＤＳキャリア株式会社,愛知県名古屋市中区大須４丁目１１番３９号,4600011.0,,2020-07-09T00:00:00+09:00,2020
1180001141931,Ｄアミノ酸ラボ株式会社,愛知県春日井市穴橋町１６１２番地４,4860853.0,,2020-07-08T00:00:00+09:00,2020
1180001150742,竹田印刷株式会社,愛知県名古屋市昭和区白金１丁目１１番１０号,4660058.0,,2023-04-11T00:00:00+09:00,2022
1180001151583,株式会社中日ＫＵＢＡＲＵ,愛知県名古屋市中区栄４丁目１４番５号松下中日ビル５階,4600008.0,,2022-06-06T00:00:00+09:00,2022
1180001153695,株式会社Ｐｈａｓｅ　Ｏｎｅ,愛知県名古屋市西区大野木３丁目９３番地,4520803.0,,2022-11-07T00:00:00+09:00,2022
1180005019810,一般社団法人国際起業家サポート,愛知県日進市五色園１丁目１８２４番地,4700105.0,,2022-07-12T00:00:00+09:00,2022
1180301034967,株式会社アークネイ,愛知県刈谷市一里山町一里山１３番,4480002.0,,2022-04-12T00:00:00+09:00,2021
1180301035684,株式会社ノンアス,愛知県刈谷市小垣江町須賀１５３番地１,4480813.0,,2021-12-03T00:00:00+09:00,2021
2180001135973,中部電力ミライズ株式会社,愛知県名古屋市東区東新町１番地,4610006.0,,2020-04-21T00:00:00+09:00,2019
2180001138588,株式会社Ｒｉｏｎ　Ｌａｂ　Ｊａｐａｎ,愛知県名古屋市中区丸の内１丁目１７−３１清原名古屋ビル８Ｆ,4600002.0,,2019-10-29T00:00:00+09:00,2019
2180001139470,トヨタモビリティパーツ株式会社,愛知県名古屋市熱田区六野１丁目２番地９,4560023.0,,2020-09-15T00:00:00+09:00,2020
2180001139504,武井化学産業株式会社,愛知県名古屋市千種区千種３丁目２９番８号,4640858.0,,2020-09-10T00:00:00+09:00,2020
2180001140924,株式会社ＮＩＮＥ,愛知県名古屋市東区筒井３丁目３１−１４−４Ｂ,4610003.0,,2020-04-21T00:00:00+09:00,2020
2180001143605,つえェ株式会社,愛知県名古屋市北区福徳町３丁目１０番地の３,4620052.0,,2022-09-29T00:00:00+09:00,2020
2180001146896,株式会社カーネル・ハード・エンジニアリング,愛知県名古屋市中村区大秋町２丁目５１番地,4530042.0,,2021-07-09T00:00:00+09:00,2021
2180001147424,株式会社パークス,愛知県名古屋市東区出来町２丁目８番８号ザ・シーン徳川園２３０１,4610032.0,,2022-08-29T00:00:00+09:00,2021
2180001149940,株式会社ＶｉＯＮ,愛知県春日井市西本町１丁目８番地４,4860958.0,,2022-02-14T00:00:00+09:00,2022
2180001154511,株式会社Ｙ．Ｏ．Ｓ．,愛知県清須市寺野美鈴１番地,4520908.0,,2023-01-13T00:00:00+09:00,2023
2180001155237,株式会社ブレイン・ゲートプラス,愛知県名古屋市中村区名駅４丁目２２番２２号,4500002.0,,2023-03-15T00:00:00+09:00,2023
2180003024910,合同会社ことのはシステム,愛知県名古屋市中村区名駅４丁目２４番５号第２森ビル４０１,4500002.0,,2023-03-07T00:00:00+09:00,2023
2180003025207,合同会社アリトル,愛知県小牧市小牧４丁目２２５番地２澤屋清七ビル３　３０６号,4850041.0,,2023-05-11T00:00:00+09:00,2023
2180301033828,株式会社ファーストオーダー,愛知県豊橋市向山台町７番地８,4400865.0,,2020-06-25T00:00:00+09:00,2020
2180301036624,豊田創園株式会社,愛知県豊田市大多賀町餅田１２番地,4442603.0,,2022-09-09T00:00:00+09:00,2022
3040001109305,ＤｏｅｒＲｅｓｅａｒｃｈ株式会社,愛知県名古屋市瑞穂区松園町１丁目２０番３号,4670065.0,,2022-04-12T00:00:00+09:00,2019
3120001229648,メディカルグローン株式会社,愛知県名古屋市昭和区檀溪通４丁目４９番地,4660842.0,,2021-10-20T00:00:00+09:00,2020
3180001015118,株式会社ナカガワ,愛知県名古屋市南区明治１丁目６番５号,4570861.0,,2018-04-23T00:00:00+09:00,2021
3180001135048,株式会社シンプルブランド,愛知県一宮市柚木颪字打箱１０番地,4910011.0,,2020-06-24T00:00:00+09:00,2019
3180001137275,株式会社一旗,愛知県名古屋市西区那古野２丁目１４番１号,4510042.0,,2021-07-12T00:00:00+09:00,2019
3180001141104,ＴＭＬ株式会社,愛知県名古屋市西区名駅２丁目３４番１７号セントラル名古屋１１０２,4510045.0,,2020-06-23T00:00:00+09:00,2020
3180001144412,株式会社リアルワーク,愛知県小牧市小牧３丁目３１４番地,4850041.0,,2021-01-14T00:00:00+09:00,2021
3180001148504,株式会社オフィスクリエ,愛知県名古屋市中川区蔦元町２丁目７９番地の３,4540824.0,,2021-11-02T00:00:00+09:00,2021
3180001151004,Ｓｋｙ　Ｅｄｉｔｏｒ株式会社,愛知県名古屋市西区那古野２丁目１４番１号なごのキャンパス,4510042.0,,2022-04-21T00:00:00+09:00,2022
3180003021725,合同会社ＵＰ　ＣＯＭＰＡＮＹ,愛知県名古屋市西区名駅２丁目３４番１７号セントラル名古屋１１０１号,4510045.0,,2020-10-13T00:00:00+09:00,2020
3180003022913,Ｔｓプランニング合同会社,愛知県知多郡東浦町大字緒川字屋敷参区７‐１,4702102.0,,2021-09-09T00:00:00+09:00,2021
3180005018389,一般社団法人Ｎ−１,愛知県名古屋市中村区名駅４丁目１５番１９号,4500002.0,,2019-08-16T00:00:00+09:00,2019
3180005019214,一般社団法人カリエーレ・コムサ,愛知県名古屋市千種区日和町５丁目３番地本山日和町ヒルズ３階,4640039.0,,2021-04-06T00:00:00+09:00,2021
3180005019841,一般社団法人日本海上交通安全協会,愛知県名古屋市中区栄３丁目２番３号（名古屋日興證券ビル４階）,4600008.0,,2022-07-08T00:00:00+09:00,2022
3180301035600,株式会社クリア,愛知県豊田市畝部東町宗定１００,4701211.0,,2023-02-14T00:00:00+09:00,2021
4180001139725,株式会社建設ＩｏＴ研究所,愛知県小牧市小牧５丁目７１１番地,4850041.0,,2020-01-20T00:00:00+09:00,2020
4180001144122,株式会社満点屋,愛知県春日井市下条町２丁目４番地１３,4860923.0,,2020-12-24T00:00:00+09:00,2020
4180001144394,株式会社豊絆,愛知県大府市北山町１丁目４５番地,4740072.0,,2021-01-13T00:00:00+09:00,2021
4180001145649,株式会社ＲＡＬＬＹ,愛知県名古屋市守山区天子田４丁目１１０番地,4630037.0,,2021-04-12T00:00:00+09:00,2021
4180001153965,愛知トヨタＷＥＳＴ株式会社,愛知県名古屋市昭和区高辻町６番８号,4660057.0,,2022-11-28T00:00:00+09:00,2022
4180001156142,株式会社東海環境調査,愛知県名古屋市西区枇杷島１丁目１６番７号（カーサ・ルナ１０１号）,4510053.0,,2023-05-09T00:00:00+09:00,2023
4180005019717,一般社団法人地域活力承継推進機構,愛知県名古屋市中村区名駅南２丁目３番３７号,4500003.0,,2022-04-06T00:00:00+09:00,2022
4180303005641,Ｎ‐ｇｒａｄｅ合同会社,愛知県岡崎市藤川町字家下１２番地,4443523.0,,2023-03-08T00:00:00+09:00,2023
4190001026939,株式会社ＩＴｒｅａｓｕｒｅ,愛知県名古屋市中村区井深町１番１号新名古屋センタービル・本陣街２階２３３−２号室,4530012.0,,2021-12-17T00:00:00+09:00,2019
5180001138354,クラ設計株式会社,愛知県名古屋市西区名西１丁目２０番４９号,4510064.0,,2019-10-10T00:00:00+09:00,2019
5180001140533,東海エアサービス株式会社,愛知県名古屋市名東区植園町１丁目９番地３ＬＭ虹が丘１２０５,4650077.0,,2022-08-02T00:00:00+09:00,2020
5180001142249,株式会社ＤｅＮＫｅＮ,愛知県安城市花ノ木町１４番４号,4460039.0,,2023-06-12T00:00:00+09:00,2020
5180001145144,株式会社ＭＩＨＡＴＳＵ,愛知県名古屋市中村区那古野１丁目４１番２号ベルビラ那古野２０３,4500001.0,,2022-05-06T00:00:00+09:00,2021
5180001146902,株式会社ピノラ,愛知県名古屋市中区栄５丁目２６−３６ＧＳ栄?７階,4600008.0,,2021-07-08T00:00:00+09:00,2021
5180001149054,ＮＴＰ名古屋トヨペット株式会社,愛知県名古屋市熱田区尾頭町２番２２号,4560017.0,,2021-12-10T00:00:00+09:00,2021
5180001149260,株式会社Ｔｒａｄｉｎｇ　ＪＡＣ,愛知県名古屋市中村区畑江通７丁目３５番地の１ドゥナーレ畑江通４０１号,4530851.0,,2021-12-27T00:00:00+09:00,2021
5180001149946,ジョブコレ名古屋株式会社,愛知県名古屋市中村区名駅３丁目２６番１９号,4500002.0,,2022-02-14T00:00:00+09:00,2022
5180001150193,株式会社ハナキューデンタルラボ,愛知県名古屋市中川区十番町４丁目９番地,4540055.0,,2022-03-09T00:00:00+09:00,2022
5180001152710,株式会社コンサルバロン,愛知県津島市北町１２５番地７,4960817.0,,2022-08-23T00:00:00+09:00,2022
5180001156455,半田・知多地域エネルギー株式会社,愛知県半田市吉田町１丁目６０番地,4750977.0,,2023-05-26T00:00:00+09:00,2023
5180005019377,一般社団法人学びの文庫,愛知県名古屋市名東区若葉台３０６番地,4650015.0,,2021-07-30T00:00:00+09:00,2021
5180301032216,株式会社ＭＴリサイクル,愛知県豊橋市小池町３２番地,4418042.0,,2019-01-25T00:00:00+09:00,2019
5180301032570,株式会社ＡＭＮ,愛知県安城市東栄町５丁目３番地６,4460007.0,,2019-05-17T00:00:00+09:00,2019
5180301035391,ＬＴＭソリューションズ株式会社,愛知県豊川市諏訪３丁目９２番地の３,4420068.0,,2021-09-17T00:00:00+09:00,2021
5180301036373,株式会社ナコサ,愛知県豊橋市西幸町字浜池３３３−９豊橋サイエンスコア１０９,4418113.0,,2022-08-04T00:00:00+09:00,2022
